Customer_ID,marriage,sex,education,LIMIT_BAL,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,Bill_amt1,Bill_amt2,Bill_amt3,Bill_amt4,Bill_amt5,Bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,AVG_Bill_amt,PAY_TO_BILL_ratio
2323,2,1,1,300000,33,-1,-1,-1,-1,-1,-1,13888.79,1465.3,2095.68,1214.24,340.27,1423.06,1465.21,2095.11,1214.79,340.29,1424.23,0.32,3404.67,0.32
2324,2,0,2,80000,33,2,2,0,0,0,0,24928.07,24227.69,25831.51,27394.53,29922.06,31877.54,0.0,2000.3,2000.28,2999.9,2599.91,0.0,27364.0,0.06
2325,2,1,2,290000,30,-2,-2,-2,-2,-2,-2,4603.55,2698.05,6400.57,1865.62,5156.83,3276.82,2698.68,6490.95,1864.01,5156.89,3277.06,4883.18,3999.83,1.02
2326,2,1,1,290000,27,2,0,0,0,2,2,232523.07,243753.04,253144.57,267410.66,273094.47,278260.84,16499.97,14999.7,20000.05,10000.2,9700.89,0.0,258031.33,0.05
2327,1,1,3,50000,46,2,0,0,2,2,0,25706.77,25039.6,25375.84,23844.74,21691.46,20426.65,1434.08,2455.99,784.29,0.28,778.17,572.87,23680.67,0.04
2328,2,1,1,180000,27,0,0,0,0,0,0,174546.12,175120.05,150710.05,135980.55,136064.5,137343.73,8269.0,6605.92,5000.02,4900.05,4900.12,4899.96,151627.5,0.04
2329,2,1,2,30000,42,-1,-1,2,-1,-1,-1,835.15,1671.21,835.79,390.73,389.19,389.4,1671.91,0.18,389.83,389.74,389.66,0.05,752.33,0.63
2330,3,1,2,360000,42,0,0,0,0,0,0,429169.28,278514.02,259098.29,259999.67,265745.65,259299.7,16628.91,9518.95,9367.25,10001.18,9513.2,9973.25,291970.83,0.04
2331,2,0,1,320000,30,0,0,0,0,0,0,95525.86,97736.58,101151.32,104203.39,108867.29,40410.38,5000.01,4999.95,5000.15,5364.11,5009.95,5013.03,91315.83,0.06
2332,2,1,1,280000,35,0,-1,-1,-1,-1,-1,10088.68,38936.7,7445.34,4857.1,2309.61,8926.16,39999.91,8068.77,5004.73,2399.69,9000.14,7678.04,12093.5,0.99
2333,1,1,1,250000,53,-1,-1,-1,-1,-1,0,439.91,437.49,439.29,440.62,880.59,440.61,438.88,440.96,440.05,880.09,0.0,589.84,513.17,0.91
2334,2,1,1,190000,33,1,2,0,0,0,0,115055.85,108135.94,89721.89,69860.8,49894.23,49727.19,0.0,4412.84,2942.07,1999.99,1583.04,1499.97,80399.5,0.03
2335,1,1,2,50000,27,-1,2,-1,-1,0,-1,779.93,389.17,390.4,780.21,390.67,389.08,0.17,389.79,780.15,0.24,390.16,0.0,520.0,0.5
2336,1,1,3,30000,29,2,2,2,2,2,0,26836.46,28893.52,30572.3,31010.38,30389.22,30114.86,2500.07,2669.69,1999.98,0.05,999.96,1000.16,29636.0,0.05
2337,1,0,1,180000,42,-1,-1,-1,-2,-2,-2,1568.5,1549.39,0.0,0.0,0.0,0.0,1550.16,0.29,0.0,0.0,0.07,0.0,507.67,0.51
2338,1,1,2,400000,43,1,-2,-2,-2,-1,-1,0.0,0.0,0.62,0.0,1600.63,78388.53,0.0,0.65,0.23,1599.92,78388.22,0.0,13331.33,1.0
2339,2,1,3,360000,38,-1,-1,-1,-2,-1,-1,1639.28,3060.45,0.0,0.74,1442.65,0.0,3059.9,0.06,0.15,1443.88,1381.92,0.0,793.33,1.24
2340,2,1,1,500000,28,0,0,0,0,0,0,5392.68,6038.37,6971.6,7036.52,7603.2,10601.51,1501.97,1501.79,502.02,1002.78,10024.27,40060.16,7274.0,1.25
2341,1,1,3,120000,27,2,-1,-1,-1,2,-1,390.38,389.87,389.47,780.38,240.62,630.73,390.12,390.4,780.07,0.16,930.12,299.81,470.0,0.99
2342,1,1,2,20000,26,1,2,0,0,0,-2,20224.2,19209.99,19325.59,19999.57,0.0,0.0,0.29,1500.46,999.93,0.0,0.36,0.35,13126.83,0.03
2343,1,1,2,20000,45,0,0,0,0,2,0,14296.5,15321.45,16334.41,17433.75,17012.29,17499.46,1261.74,1274.45,1375.05,0.21,771.13,805.07,16316.17,0.06
2344,2,1,2,110000,26,0,0,2,0,0,0,46633.24,49569.55,42866.77,43874.09,45036.38,46319.01,4028.79,0.12,1999.9,1999.7,2179.93,1999.94,45716.5,0.04
2345,2,1,2,420000,49,0,0,0,0,0,0,115504.87,113724.87,112975.3,111343.93,100648.21,94890.73,4043.92,4297.32,4772.87,3203.21,2950.91,2837.21,108181.33,0.03
2346,1,1,1,50000,25,0,0,0,0,0,0,30478.56,31200.4,31816.31,29228.63,29528.09,30053.16,1528.14,1461.48,1030.26,1069.9,1319.93,1212.19,30384.5,0.04
2347,3,0,1,140000,59,0,0,0,0,0,0,141147.28,139571.83,86611.96,62906.74,83167.27,83314.68,4899.9,3340.02,1930.95,22444.02,2441.12,1656.99,99453.33,0.06
2348,2,0,2,30000,27,3,2,2,4,4,4,1650.79,1651.09,1649.37,1649.94,1649.39,1650.61,0.0,0.01,0.0,0.05,0.0,0.0,1650.0,0.0
2349,1,1,2,170000,26,0,0,0,0,0,0,55657.94,48291.52,23264.38,12346.06,28910.62,13837.87,5000.01,1000.32,374.93,18784.89,757.11,259.4,30384.5,0.14
2350,1,1,3,180000,43,-1,-1,0,0,0,0,1206.85,60266.06,61423.72,61038.6,64260.71,64618.48,60267.05,3000.11,2153.57,5000.1,2999.88,2999.83,52135.83,0.24
2351,2,0,1,340000,29,0,0,0,0,0,0,277140.24,272580.16,271985.9,227152.41,221218.63,159462.51,9999.81,13012.15,8008.25,8343.23,9463.01,195999.86,238256.17,0.17
2352,1,0,3,50000,41,2,2,2,0,0,0,31302.41,35715.4,30086.63,29610.36,40735.26,25689.35,5699.91,0.0,999.73,12000.01,2000.12,899.79,32190.33,0.11
2353,2,0,1,120000,28,0,0,0,0,0,0,120941.75,118575.8,118240.54,116141.0,115086.19,117647.16,4585.08,5922.48,4532.69,4199.87,4433.07,4240.92,117772.33,0.04
2354,1,1,2,130000,45,-1,2,-1,-1,-1,-1,1980.59,990.37,989.94,990.46,990.26,1130.12,0.0,989.8,990.04,989.77,1130.03,1000.32,1178.33,0.72
2355,1,1,3,50000,32,-1,-1,-1,-1,-1,-1,1442.97,1444.03,1445.19,1261.4,1259.86,1261.45,1444.07,1446.98,1260.94,1260.83,1261.01,91.22,1352.67,0.83
2356,2,1,2,130000,23,0,0,0,0,0,0,44930.31,40688.07,40880.34,37852.13,37815.79,39849.14,5999.85,6000.67,3999.85,10000.33,4999.61,8002.24,40335.67,0.16
2357,1,0,2,150000,37,2,2,2,2,2,2,106627.54,100750.2,86685.72,78497.33,67611.61,55049.72,7400.15,0.2,4800.06,1799.98,0.0,2099.76,82537.17,0.03
2358,1,1,5,200000,39,-2,-2,-2,-2,-2,-2,499.78,1.13,0.1,1.15,0.03,0.0,0.0,0.12,0.0,0.28,0.0,0.06,83.33,0.0
2359,1,0,2,270000,36,1,2,0,0,0,0,5715.15,3547.5,11419.07,20786.98,23471.02,25986.07,0.17,11000.23,10000.05,5000.1,4999.9,3000.37,15154.33,0.37
2360,2,0,1,140000,32,0,0,0,0,0,0,130134.69,131472.88,137236.13,121914.02,71210.5,72777.58,4999.87,7999.72,5485.39,5000.31,2999.81,2000.04,110791.17,0.04
2361,2,1,2,180000,30,0,0,0,0,0,0,148860.17,135815.37,138654.24,130773.22,121293.09,123946.57,6500.11,7000.01,6599.65,4700.14,5100.05,4700.12,133223.5,0.04
2362,2,0,3,140000,29,0,0,0,0,0,0,142131.85,142240.21,142140.86,142111.03,194933.72,95482.51,5600.25,6149.98,5900.25,4000.21,3999.91,49999.75,143173.33,0.09
2363,2,1,2,50000,35,1,2,2,2,0,0,18543.08,17954.05,21677.43,21032.18,21464.19,24102.53,0.13,4351.41,0.02,783.89,3000.01,0.03,20796.0,0.07
2364,2,1,1,500000,35,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.05,-73.0,-0.0
2365,2,1,2,80000,25,0,0,0,0,0,0,7535.32,5023.69,5589.19,6093.97,45341.48,45877.82,1200.12,1100.27,1000.01,40000.18,1699.99,1700.04,19243.67,0.4
2366,2,0,2,100000,28,0,0,0,0,0,-2,188852.43,180765.3,64652.66,10387.85,3761.08,1433.55,5003.21,3018.22,1400.21,3786.27,1773.96,12714.24,74975.83,0.06
2367,1,1,2,20000,35,2,0,0,2,2,2,5889.45,7281.54,9455.06,9153.51,10001.36,10046.02,1500.5,2454.0,0.0,1000.09,350.04,0.0,8638.0,0.1
2368,2,0,2,100000,35,0,0,0,0,0,0,61379.0,62756.14,64147.48,65909.24,61018.73,62878.34,2999.98,3000.28,3499.89,2999.99,2999.9,2999.82,63014.5,0.05
2369,2,1,2,10000,26,1,2,2,2,2,2,6220.65,5976.28,8103.93,7807.55,8329.54,6612.95,0.0,2400.26,0.31,614.99,0.13,538.79,7174.67,0.08
2370,2,1,1,150000,34,-1,-1,-2,-1,0,-1,899.32,0.28,0.0,740.21,739.81,546.37,0.1,0.04,740.1,0.0,544.83,549.8,487.5,0.63
2371,2,1,1,240000,29,-1,2,2,-2,-2,-2,3125.59,3125.62,626.21,625.58,776.43,783.28,626.02,626.25,625.95,775.82,783.05,1251.94,1510.5,0.52
2372,2,1,2,20000,39,0,0,0,0,0,0,20884.29,20373.2,19391.26,20085.47,19937.63,0.0,2156.8,1659.75,1300.26,541.09,0.0,0.0,16778.67,0.06
2373,1,0,2,130000,34,0,0,0,0,0,0,129999.8,132880.38,128615.25,130553.31,100976.02,96560.33,6543.19,6700.11,6050.0,4039.85,3699.99,3562.02,119930.33,0.04
2374,2,1,2,80000,24,0,0,0,0,0,0,75125.98,77352.15,78321.33,73730.47,39643.11,39456.99,3502.94,5001.25,2092.12,1217.74,1445.13,877.9,63938.33,0.04
2375,2,1,1,80000,24,0,0,0,0,0,0,81111.29,67891.64,56992.98,42663.25,43136.89,43675.33,3000.05,7138.86,5999.97,1694.26,1999.89,3000.24,55911.67,0.07
2376,2,1,2,120000,25,0,0,0,0,0,-2,75913.66,78060.51,64073.29,64073.43,0.0,1.1,4500.96,2562.1,0.0,0.0,0.17,0.13,47020.17,0.03
2377,2,0,1,210000,27,1,-1,-1,-1,-1,-1,0.16,582.47,0.0,582.07,291.64,1026.93,582.25,0.0,581.99,291.02,1027.07,291.09,413.67,1.12
2378,1,0,1,350000,35,0,0,2,-1,2,2,19734.01,5337.12,3043.33,2418.51,2234.19,7175.86,3000.35,0.19,2499.79,0.23,5000.15,0.0,6656.83,0.26
2379,2,1,2,280000,29,-1,-1,-1,-1,-1,0,11535.97,3408.16,8219.39,2287.41,10969.17,5393.63,3419.09,8282.79,2287.03,10969.0,0.06,0.3,6969.17,0.6
2380,1,1,2,130000,43,0,0,0,0,0,0,129098.65,130521.21,106158.4,97685.85,80733.48,82884.19,5007.84,6003.34,4000.43,3000.07,4870.21,2999.92,104513.33,0.04
2381,2,1,1,500000,35,-1,-1,-1,-1,0,-1,2396.65,4582.05,13520.14,43251.88,34279.02,8656.21,4582.82,13519.13,43250.94,0.01,8656.99,10648.97,17781.17,0.76
2382,1,0,2,30000,43,3,2,2,2,2,2,1699.96,2610.48,1913.31,2181.92,1999.56,2566.78,1099.8,0.18,300.13,0.13,600.2,0.0,2162.0,0.15
2383,1,1,2,10000,49,2,0,0,0,0,0,2239.28,3100.59,4116.75,5281.06,5542.81,5605.54,1056.78,1072.7,1237.2,499.78,299.82,204.97,4314.0,0.17
2384,1,1,2,270000,38,-1,0,0,0,-1,0,2973.07,3561.81,5060.55,5500.1,116681.55,119552.97,1071.04,2000.2,1000.2,116681.17,4999.69,4000.03,42221.83,0.51
2385,2,0,1,160000,27,-1,-1,-1,-1,-1,-1,315.52,316.06,2968.09,19655.9,4055.63,7494.62,315.96,2967.93,19666.07,4055.77,7495.94,4836.01,5801.33,1.13
2386,1,0,1,80000,44,-1,-1,-1,-1,0,-1,1050.36,0.0,152.6,9586.62,692.01,705.51,0.0,151.83,9587.18,5.96,706.33,697.07,2031.0,0.91
2387,1,1,1,160000,33,-2,-2,-2,-2,-2,-2,5232.34,5393.13,1823.88,349.58,150.88,198.33,5401.24,1829.12,349.82,150.21,199.07,1144.99,2191.5,0.69
2388,1,0,3,200000,34,0,0,0,0,0,0,192910.16,199344.5,186877.53,140743.64,129806.66,121622.58,9999.73,10000.06,5999.97,9999.7,10000.1,4999.66,161884.0,0.05
2389,1,0,3,50000,45,0,-1,-1,-2,-2,-2,5339.12,1189.27,0.08,0.34,0.2,0.48,1189.28,300.23,0.0,0.1,0.28,0.02,1088.0,0.23
2390,2,0,1,360000,36,0,0,-1,-1,-1,-1,331366.1,338400.98,492.55,0.08,2029.72,2112.24,14999.94,493.2,0.01,2030.24,2111.91,750.09,112400.0,0.03
2391,1,0,1,390000,38,-1,-1,-1,0,0,-1,9610.08,6089.05,18118.03,15220.29,7657.74,7546.31,6089.7,18118.96,303.8,415.96,7546.99,896.94,10707.33,0.52
2392,1,1,2,70000,27,2,0,0,0,0,0,76061.74,73366.38,70934.32,52942.53,50971.18,50681.19,3000.21,3499.67,5450.02,5899.98,3100.25,2650.18,62493.17,0.06
2393,1,1,5,130000,27,0,0,0,0,0,0,133792.34,127622.44,129794.82,122415.73,124653.73,126995.1,5000.02,5000.14,5000.01,4999.93,5000.24,3999.96,127545.5,0.04
2394,2,1,1,80000,25,0,0,0,0,0,0,3408.63,4488.55,5344.4,5454.39,5597.3,178.14,1144.06,1000.08,109.11,143.92,0.0,0.0,4078.83,0.1
2395,1,1,2,110000,33,2,2,2,2,2,0,110326.84,112130.34,108532.27,112475.94,108975.72,108384.78,5332.15,0.0,7800.22,0.12,4427.9,3862.95,110137.67,0.03
2396,2,1,2,310000,25,0,0,0,0,0,0,28597.31,22018.08,14605.3,15125.29,18048.32,16607.26,8819.92,1575.88,1000.05,3099.86,2000.06,999.93,19166.67,0.15
2397,1,0,1,360000,36,-2,-2,-2,-2,-2,-2,1814.49,6544.64,0.21,0.0,0.0,1.03,6545.5,0.0,0.0,0.03,0.0,259.22,1393.17,0.81
2398,2,1,3,20000,54,0,0,0,0,0,0,13542.6,14308.65,16857.52,18072.59,18771.98,19165.27,1300.27,2800.08,1500.25,999.88,695.17,999.85,16786.5,0.08
2399,1,1,5,40000,48,0,0,0,0,0,0,37896.1,40261.77,40369.06,39969.3,39969.02,0.0,3291.76,1399.92,0.0,0.0,0.04,0.19,33078.0,0.02
2400,1,1,1,100000,33,-1,-1,-2,-2,-2,-2,3976.15,0.18,0.18,0.0,0.81,0.0,0.03,0.25,0.0,0.0,0.01,402.18,662.67,0.1
2401,1,1,2,310000,37,0,0,0,0,0,0,30691.72,27594.14,29615.14,29598.05,27589.68,28985.03,7595.13,5615.85,9598.23,5589.19,5985.19,9382.04,29012.33,0.25
2402,1,0,2,80000,35,-1,-1,-1,-1,-1,0,1691.13,2693.67,1130.39,397.4,42855.41,41864.1,2702.14,1246.25,397.06,42860.1,6.69,117.91,15105.67,0.52
2403,1,1,2,200000,43,-1,-1,-1,-1,-1,-1,1873.92,2238.69,316.33,2680.87,3486.3,2296.27,2239.0,316.11,2681.04,3486.02,2295.9,3413.12,2148.83,1.12
2404,1,0,2,350000,50,0,0,0,0,0,0,83133.9,84088.59,86491.62,91897.81,189555.5,192626.84,3969.14,4131.25,7261.36,103801.31,6007.01,6007.77,121298.83,0.18
2405,2,1,1,90000,28,-1,-1,-1,-1,-1,-1,2779.41,1950.18,7956.16,499.04,0.0,5989.63,1950.24,7956.14,498.76,0.0,5989.81,0.18,3195.83,0.86
2406,1,0,2,50000,33,0,0,0,0,0,0,16148.67,13662.39,14675.03,14967.87,15282.65,15584.41,1223.34,1236.27,528.06,548.03,550.06,568.97,15053.33,0.05
2407,2,1,1,300000,26,0,0,0,0,0,0,10544.34,10421.64,15195.4,19405.79,23260.2,15423.46,2999.8,5000.41,4999.8,4000.18,4999.76,5000.01,15708.5,0.29
2408,2,0,3,10000,44,1,2,0,0,0,0,7816.37,7544.04,8560.62,9569.64,9760.18,10106.61,0.18,1149.22,1159.29,349.08,502.21,200.27,8892.83,0.06
2409,1,0,2,200000,27,0,0,0,0,0,0,112134.11,116016.98,119576.24,121953.68,124516.78,127442.68,5693.25,6999.82,4362.03,4524.83,4999.88,4999.67,120273.0,0.04
2410,2,1,1,300000,31,0,0,0,0,-1,-1,31826.17,11157.85,1615.14,3657.36,658.33,662.85,1008.84,999.91,2700.03,658.02,662.03,0.11,8263.17,0.12
2411,2,1,2,40000,26,2,2,2,2,2,2,5678.82,9899.54,9592.3,10431.12,10520.8,10202.55,4500.35,0.36,1000.34,399.91,0.03,2200.08,9387.83,0.14
2412,2,1,1,160000,27,-2,-2,-2,-2,-2,-2,1039.78,1188.69,1275.45,372.1,372.31,371.92,1319.99,1276.16,372.07,372.14,372.03,371.68,770.0,0.88
2413,2,0,1,70000,26,2,0,0,0,0,0,50587.34,51328.71,48122.7,43912.34,44834.12,45737.93,2213.83,3509.35,1720.09,1780.25,1799.96,1899.77,47420.17,0.05
2414,1,1,1,410000,46,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.14,0.0,0.0,0.05,0.0,0.0
2415,2,0,1,150000,28,0,-1,-1,-1,0,0,123767.63,18479.31,7672.0,1736.13,82189.11,67577.31,20732.01,7672.05,1736.02,82178.05,5000.23,2599.68,50236.67,0.4
2416,2,0,2,190000,26,0,0,0,2,2,2,45693.83,52361.23,43562.7,40909.23,50757.95,36922.63,8999.99,7999.65,0.0,11999.97,2999.93,0.0,45034.5,0.12
2417,2,1,1,350000,31,0,0,0,0,0,0,314747.54,322981.61,326921.0,210499.61,201775.74,171242.51,14999.94,12126.73,9556.97,7999.87,6499.88,7000.12,258027.67,0.04
2418,2,1,1,90000,34,0,0,0,2,2,2,34300.87,35089.47,43448.64,42449.53,49717.45,48767.92,1640.12,9000.08,0.09,7999.93,0.1,2000.19,42296.0,0.08
2419,2,0,2,10000,24,0,0,0,0,0,-2,7520.28,8519.02,8142.33,8235.25,0.55,0.02,1144.92,1148.34,1021.25,0.0,0.0,0.04,5402.83,0.1
2420,1,0,1,460000,41,-1,-1,-1,-1,-1,-1,5383.29,40003.89,0.14,650.51,0.53,2230.89,40133.96,0.0,649.84,0.21,2232.26,3207.78,8044.83,0.96
2421,1,1,2,230000,42,0,0,0,0,2,0,5837.01,6370.03,6789.11,8170.11,7395.26,7756.89,1299.79,1200.25,1999.82,0.0,999.88,2000.16,7053.5,0.18
2422,1,1,2,50000,42,0,0,0,0,0,0,47970.23,47627.02,47750.94,48193.88,48111.11,48664.42,2087.11,2099.64,1899.96,1900.17,1900.23,1899.84,48052.83,0.04
2423,2,1,1,190000,29,0,0,0,0,0,0,28095.48,29321.18,30144.03,31243.61,32719.23,33540.26,2000.05,1600.16,1599.82,1999.93,1499.99,1300.15,30844.0,0.05
2424,2,0,1,160000,30,-1,0,-1,-1,-1,-1,11170.69,6393.22,11844.05,5431.33,6683.03,22284.8,1006.91,11907.0,5436.93,6693.22,22296.3,23500.06,10634.5,1.11
2425,2,0,2,20000,49,0,0,0,0,-1,-1,18260.01,19080.26,18871.69,17699.36,389.31,1319.9,1620.89,1292.16,1165.84,389.92,1320.19,0.0,12603.5,0.08
2426,2,1,1,230000,36,-1,-1,-1,0,0,0,1545.37,305.9,8389.87,7466.05,6549.53,576.34,306.17,8388.79,8.41,0.16,0.28,342.27,4138.33,0.36
2427,1,1,1,160000,39,-2,-2,-2,-2,-2,-2,709.94,666.57,403.41,1650.65,336.54,789.13,666.04,402.89,1649.98,335.98,789.88,1140.86,759.17,1.09
2428,1,0,2,60000,45,0,0,0,0,0,0,6470.99,7487.18,9355.76,10391.39,11214.15,12028.05,1131.11,2000.17,1199.76,999.77,1000.12,1000.3,9491.33,0.13
2429,2,0,2,20000,32,0,0,-1,0,0,0,4487.03,4842.38,15991.61,14897.44,12791.15,10041.97,1000.08,15999.94,600.17,999.88,499.88,0.0,10508.5,0.3
2430,2,1,3,150000,41,2,0,0,0,0,0,102628.61,85817.29,78896.51,70886.26,65868.47,67805.63,3100.26,3160.0,2505.08,2500.06,2999.8,5000.44,78650.67,0.04
2431,2,0,1,290000,36,0,0,0,0,0,0,215472.28,222698.76,213253.79,126951.48,103575.19,56563.7,11000.0,9499.88,4000.2,3003.32,2000.08,2000.01,156419.17,0.03
2432,1,1,2,50000,29,0,0,0,0,0,0,82844.03,85305.1,86151.33,56249.76,57602.44,19335.59,4000.14,3999.86,2257.22,2000.16,1999.86,700.09,64581.5,0.04
2433,1,0,1,320000,46,-2,-2,-2,-1,-1,-2,3265.14,12185.91,1403.39,24305.42,7462.88,1956.21,12252.74,3290.11,11465.13,7536.82,1965.88,2987.06,8430.0,0.78
2434,1,1,2,30000,27,0,0,0,0,0,0,29083.91,27226.75,28327.12,27831.75,14215.36,32634.74,1500.14,1937.72,1999.98,505.01,25000.13,1228.81,26553.0,0.2
2435,2,1,1,200000,29,-1,-1,-1,-1,-1,-1,3215.46,78.24,2011.72,6575.48,550.37,2130.22,676.11,2011.86,6577.15,551.11,2130.17,1887.23,2427.17,0.95
2436,2,1,2,130000,44,0,0,0,0,0,0,128853.43,111896.3,116183.62,115034.59,88163.43,87388.16,3999.99,6096.96,4085.31,3007.26,3027.82,3000.0,107919.67,0.04
2437,2,1,2,70000,30,-1,0,0,0,0,0,2429.63,3876.59,4957.0,6209.01,6335.98,6585.88,1500.08,1299.99,1499.85,380.12,499.92,499.94,5066.33,0.19
2438,2,1,3,160000,24,0,0,0,0,0,0,133269.01,133059.31,135452.15,136804.05,116043.0,118201.68,4753.16,5141.74,4449.91,4177.73,5000.31,4999.86,128804.5,0.04
2439,2,1,2,70000,30,0,0,0,2,0,0,10149.34,11453.93,9637.83,8760.29,8571.21,9273.3,2000.01,1999.75,0.07,999.91,1000.24,4000.13,9641.33,0.17
2440,2,0,2,70000,31,0,0,0,0,0,0,67957.8,66156.97,67570.07,67126.47,66484.98,65250.81,2499.96,2486.26,2699.82,2700.31,2500.0,2999.99,66757.5,0.04
2441,2,1,2,200000,35,0,0,0,0,0,0,64193.74,65566.07,66871.12,68752.61,70484.51,71886.04,2999.92,2999.94,2999.86,3000.16,2574.75,3000.01,67959.0,0.04
2442,1,1,3,80000,49,-1,-1,-1,-1,-1,-1,3367.05,4640.45,2290.19,1459.88,6763.5,7601.34,4641.02,2289.87,1458.88,6764.35,7600.84,7990.05,4353.67,1.18
2443,1,0,1,390000,41,2,2,2,2,2,2,167795.75,171245.07,167316.77,175283.59,179140.62,182864.61,7298.77,0.0,12000.04,6499.98,6500.13,0.0,173940.67,0.03
2444,2,1,2,50000,44,0,0,0,0,-1,0,27201.29,10604.51,10355.17,9851.51,2916.82,1473.12,1172.31,1201.85,1000.02,2917.05,29.03,390.06,10400.5,0.11
2445,2,1,1,210000,27,0,0,0,0,0,-1,99048.48,17924.45,19121.94,20648.81,0.0,1135.36,1301.1,1500.28,2000.01,0.13,1135.86,67411.76,26313.83,0.46
2446,2,1,2,50000,28,0,0,0,0,0,-2,47813.41,33463.39,29628.66,31229.9,0.78,0.0,1899.8,1999.75,1999.98,0.08,0.32,0.28,23689.0,0.04
2447,2,1,1,290000,31,-2,-2,-2,-2,-2,-2,5308.24,4738.56,11495.33,11213.3,4082.59,6348.32,4739.0,11526.98,15536.85,4873.24,26347.98,2306.1,7197.83,1.51
2448,2,1,1,200000,31,-1,2,2,-2,-2,-2,450.65,450.01,0.0,0.79,0.04,0.0,0.27,0.15,0.0,0.08,0.0,0.02,150.0,0.0
2449,2,0,1,50000,34,0,0,0,0,0,0,48558.99,47007.74,15434.07,10235.71,9118.54,8237.62,2572.72,2000.12,500.1,458.96,500.0,500.19,23098.83,0.05
2450,2,0,2,210000,28,2,0,0,-1,0,0,209478.81,211302.64,0.0,205759.57,151848.79,150221.42,10000.18,2572.23,213509.02,6022.25,5817.08,4048.23,154061.0,0.26
2451,1,1,1,300000,36,0,0,0,0,0,0,30152.8,28386.13,26698.89,22553.77,11857.5,13838.55,1999.85,2000.03,2551.8,1999.67,3000.02,8000.06,22247.83,0.15
2452,1,1,1,390000,38,0,0,0,0,0,0,164417.28,167500.57,134283.44,128701.52,131528.43,135242.33,8999.88,7027.14,5000.16,5000.15,6000.07,5000.28,143612.17,0.04
2453,1,0,2,210000,43,0,0,0,0,0,0,48540.37,38410.62,40290.24,31868.58,32186.05,25553.26,4000.13,5013.5,3999.98,5000.01,4999.97,4999.87,36141.67,0.13
2454,1,0,2,30000,41,0,0,0,-2,-2,-2,29866.6,30899.89,0.55,0.23,0.0,0.0,1900.0,0.08,0.0,0.04,0.0,0.0,10127.67,0.03
2455,2,0,3,160000,44,-1,-1,-1,0,-1,-1,325.24,325.13,650.06,324.56,473.97,649.87,324.94,649.71,0.0,475.15,649.99,624.83,458.33,0.99
2456,2,1,1,340000,36,-1,-1,-1,-1,-1,0,3473.81,1974.17,2775.56,43823.73,11307.0,3540.0,1973.4,2773.69,43830.75,11308.02,0.0,824.24,11149.0,0.91
2457,1,0,2,30000,39,0,0,0,0,0,0,20893.04,22205.55,19274.02,16467.9,14669.8,11213.31,2007.28,2000.18,1999.87,416.86,1499.98,1500.09,17454.17,0.09
2458,2,0,1,50000,34,1,-2,-2,-2,-2,-2,0.0,0.43,1.32,0.03,0.32,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0
2459,1,1,2,80000,46,0,0,0,0,0,0,76269.98,77374.99,38555.29,34345.36,36019.42,38420.19,3399.84,3000.12,2999.58,3000.12,2999.82,3000.04,50164.5,0.06
2460,2,1,1,20000,23,0,0,3,2,2,0,16917.75,20627.84,19984.65,19701.55,18394.93,18763.6,3999.83,1.03,650.96,0.06,654.98,653.18,19065.0,0.05
2461,1,1,3,100000,44,-2,-2,-2,-2,-2,-2,1010.83,0.0,0.0,0.59,0.0,2947.07,0.0,0.0,0.1,0.15,2947.01,4193.0,659.5,1.8
2462,2,0,1,210000,31,0,0,0,0,0,2,82939.51,84582.61,86357.49,88149.47,93652.8,82165.77,3023.69,3134.04,3227.86,6999.98,0.27,2999.76,86308.17,0.04
2463,2,1,2,130000,30,0,0,0,2,0,0,148234.64,144329.22,147034.51,136541.76,137585.82,141191.09,5200.4,11699.9,0.16,9999.89,12499.9,0.0,142486.33,0.05
2464,2,0,1,50000,36,0,0,0,0,0,0,45010.68,45785.03,36130.77,29372.53,27059.77,27627.09,1918.89,1789.03,1441.88,966.77,1003.0,1029.87,35164.33,0.04
2465,2,0,1,10000,23,-1,2,-1,-1,-1,-2,779.58,389.78,391.09,778.61,0.0,0.0,0.11,389.8,779.92,0.0,0.0,0.0,390.0,0.5
2466,2,1,2,300000,36,-1,2,2,-1,-1,-1,1041.2,653.81,1.51,779.82,69.53,430.63,2.94,0.22,780.11,149.9,709.97,999.83,495.83,0.89
2467,1,0,1,170000,62,0,0,0,0,-1,-1,12980.47,12723.87,11887.59,10802.87,1477.67,1301.84,1550.17,999.87,216.09,1476.85,1301.94,1302.29,8528.83,0.13
2468,2,0,2,30000,47,0,0,0,0,0,0,29553.67,28892.84,29537.23,30087.61,17534.91,15144.95,1895.08,1539.34,1088.95,717.89,400.12,5000.31,25125.0,0.07
2469,2,1,2,260000,35,-1,-1,-1,-1,-1,-1,187.83,187.9,188.42,187.62,194.19,189.04,187.84,188.02,188.0,193.96,187.83,220.94,189.0,1.03
2470,1,1,2,110000,48,1,-2,-2,-2,-2,-2,0.0,0.59,0.0,0.3,0.05,0.0,0.05,0.1,0.1,0.0,0.0,0.07,0.0,0.0
