Customer_ID,marriage,sex,education,LIMIT_BAL,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,Bill_amt1,Bill_amt2,Bill_amt3,Bill_amt4,Bill_amt5,Bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,AVG_Bill_amt,PAY_TO_BILL_ratio,next_month_default
16442,2,1,2,320000,31,-2,-2,-2,-2,-2,-2,3614.41,3707.02,5406.48,3143.54,1644.4,1925.67,3706.81,5406.12,3157.04,1644.02,1925,0.34,3240.17,0.81,0
16443,2,1,1,280000,28,-1,-1,-1,0,0,-1,3677.42,1828.96,10001.23,13475.48,23573.37,14603.39,3658.34,10020.06,9999.72,11000.1,14603.23,3818.65,11193.33,0.79,0
16444,2,1,2,50000,45,1,3,2,3,2,2,23751.34,23074.84,25005.5,24314.63,23626.29,25370.38,0.07,2600.29,0,0,2129.14,0.07,24190.33,0.03,1
16445,1,0,1,80000,41,1,2,0,0,0,0,102383.19,92704.37,87337.97,46926.64,80193.94,0,0.02,3999.86,939.38,80000.23,0,0.16,68257.67,0.21,0
16446,2,1,1,50000,23,0,0,0,0,0,-1,40755.41,48482.49,47226.46,11151.17,0,48211,9999.86,2500.16,3001.94,1500.04,51999.77,1899.88,32154.83,0.37,1
16447,2,1,2,50000,23,0,0,0,0,0,0,19454.05,13674.36,10474.83,11197.96,11610.58,11922.55,1500.04,1499.94,1199.96,600.31,499.82,800.12,13055.67,0.08,0
16448,2,1,2,30000,27,0,0,2,0,0,0,28391.4,31439.43,30393.04,29993.52,29834,15960.75,3499.99,0.13,0.1,0.05,0.14,0,27668.83,0.02,0
16449,2,0,1,600000,36,-2,-2,-2,-2,-2,-2,0,0,1093.15,898.9,597.99,0,0,1096.18,4.19,600.84,0.13,492.16,431.33,0.85,0
16450,2,1,2,30000,24,0,0,0,0,0,0,27690.12,28543.96,8535.45,9496.46,29045.75,29873.06,1578.16,1239.13,1199.88,25000.25,1200.12,0.2,22197.5,0.23,0
16451,2,0,1,110000,25,0,0,0,0,0,0,51138.94,53798.16,56393.74,58341.31,60243.06,62234.28,3499.95,3500.24,3500.13,3000.18,3000.05,2999.95,57024.5,0.06,0
16452,2,0,3,10000,24,1,-1,0,-1,0,0,0,4254.4,1777.06,779.49,780.45,1.03,5253.18,1499.69,780.24,0,0,0.03,1203,1.04,0
16453,2,1,2,50000,49,2,0,-1,-1,-1,0,38948.55,37799.31,4.12,18080.35,12227.17,13296.47,1999.95,999.93,18999.82,12500.11,1999.9,1999.85,20058.67,0.32,1
16454,2,1,2,280000,29,-1,-1,-1,-1,0,0,7544.38,2547.95,3266.56,10500.92,10130.77,8470.79,2708.86,3283.78,11001.04,8.05,5.99,665.81,7077.17,0.42,0
16455,2,0,1,150000,30,0,-1,-1,-1,-1,-2,4785.64,2087.42,1200.99,4100.16,0,0.57,2087.25,1212.36,4100.01,0,0.17,0.23,2028.67,0.61,0
16456,1,1,3,230000,47,0,0,0,0,0,0,182788.17,173108.34,163937.7,90979.81,91179.58,90260.4,6999.9,5665.15,4153.9,3300.08,3417.96,3600.16,132042,0.03,0
16457,1,1,2,360000,37,-1,2,2,-2,-2,-2,5748.98,549.78,0.15,1.08,0.43,0,0.15,0,0,0.11,0,0.03,1049.67,0,0
16458,2,1,2,140000,26,0,0,0,0,-1,-1,12437.09,14909.81,13779.21,13709.74,487.76,0,3379.92,1200.21,1999.66,499.84,0,0,8979,0.13,0
16459,1,1,3,400000,50,2,-1,-1,-1,-1,-2,5522.96,8033.32,0.2,549.4,0.41,0,8036.85,0,550.17,0.14,0.06,0.37,2351,0.61,1
16460,1,0,1,90000,37,0,0,0,0,0,0,91639.6,85906.77,87137.29,87141.48,66965.11,65898.49,3099.77,4299.85,3899.98,2312.65,2378.42,2646.98,80781.33,0.04,0
16461,1,0,1,420000,54,-2,-1,2,-1,0,0,1003.7,1632.61,628.43,13370.34,12382.04,8259.98,1631.99,0,13370.99,15.01,0,2511.81,6213,0.47,0
16462,1,1,1,240000,45,1,-2,-2,-2,-2,-2,0,0,0,0.04,0.73,0,0,0,0.23,0,0.18,0,0,0,0
16463,2,1,1,40000,24,0,0,0,0,2,0,38271.84,39158.95,40007.18,41973.8,40690.16,40640.51,2000.19,1999.78,3099.91,0.21,1499.82,1499.9,40123.33,0.04,1
16464,2,1,2,50000,23,0,0,0,0,0,2,26795.83,28057.5,29284.46,30486.18,33832.48,33138.79,2000.04,1999.73,1999.97,3999.99,0,2000.19,30265.17,0.07,0
16465,2,0,2,390000,29,-1,-1,-1,0,0,-2,6663.97,6930.66,5985.37,7149.65,0,0,6931.09,5985.02,6999.97,0.03,0.28,0.31,4388.5,0.76,0
16466,1,1,1,210000,34,-1,-1,-1,-1,-1,-1,8288.81,16585.98,9395.31,16990.01,9505.8,4836.47,16585.1,10454.71,16991.77,9508.73,4836.94,11899.44,10934.17,1.07,0
16467,1,1,3,80000,44,-1,-1,-1,-1,-1,-1,816.31,1130.37,816.77,1906.59,1961.32,1864.54,1130.75,999.75,1907.12,1999.96,1999.99,700.05,1416.5,1.03,0
16468,1,1,3,110000,55,-1,2,0,0,2,2,4922.4,4304.26,4770.23,5819.94,4806.45,5578.88,0,1087.03,1532.31,0,1000.03,0.15,5034,0.12,1
16469,1,0,2,20000,28,0,0,0,0,0,0,18534.98,19205.77,19687.06,19683.72,19842.57,19964.61,1357.79,1229.87,616.77,776.12,999.79,3999.92,19486.67,0.08,0
16470,2,1,2,20000,27,0,0,0,0,0,0,15703.32,17141.33,18126.74,18606.06,16350.55,16927.24,2000,1599.72,1030.13,1000.1,1000.07,1000.05,17142.33,0.07,0
16471,1,1,2,140000,36,-1,-1,-1,2,-1,2,430.36,302.33,8933.63,579.99,9070.24,6317.64,302.85,9060.95,0,9070.92,0,655.96,4272.5,0.74,1
16472,1,1,2,20000,25,0,0,3,2,0,0,17294.91,21821.73,21197.5,20399.17,20000.63,20000.38,4820.75,0.08,0.09,0,0,0,20118.67,0.04,0
16473,2,1,1,360000,35,-1,-1,-1,-1,0,0,1474.26,13465.87,17583.46,17354.09,37702.83,22489.23,14199.97,17630.59,17741.46,25203.32,9999.87,216.13,18345.33,0.77,0
16474,2,1,2,100000,38,0,0,0,0,0,0,96706.83,89842.74,82670.44,70018.76,57846.58,43617.57,4069.81,4025.05,2511.07,1522.92,1292.11,1235.83,73450.17,0.03,0
16475,2,0,3,10000,31,0,0,2,0,0,0,10119.35,10188.66,9089.92,9271.2,9618.73,8516.18,3000.19,0,295.01,458.95,1500.01,1999.85,9466.83,0.13,0
16476,1,0,1,480000,63,0,0,0,2,2,0,422069.27,431342.92,479431,487066.59,471145.97,469960.77,16078.03,55693.35,17000.06,0,17999.94,24199.95,460169.17,0.05,0
16477,1,1,3,80000,45,-1,-1,-1,2,2,3,2516.03,0,1889.92,1711.1,4179.45,3820.61,0.09,1890.18,0,2522.93,0.18,0,2353,0.31,0
16478,2,1,2,130000,42,0,0,0,-1,-1,-1,49363.97,47432.38,94049.9,20999.57,859.18,2161.21,5026.16,4999.87,20999.94,857.94,2159.88,200.05,35810.5,0.16,0
16479,1,1,3,180000,35,0,0,0,0,0,2,175199.22,175284.7,60790.42,50479.06,28738.97,18038,7001.95,1806.73,1999.93,3999.99,0,32999.81,84755,0.09,1
16480,1,1,2,20000,38,0,0,0,0,0,0,19519.87,16247.46,6686.33,5165.87,5059.52,2179.82,1622.9,1262.22,1101.08,2180,0,0.08,9143.17,0.11,0
16481,2,1,3,360000,30,-1,2,2,-1,-1,-1,778.96,780.58,389.87,3114.97,8068.85,388.55,390.15,0.11,3114.92,8069.07,389.87,5716.06,2254,1.31,0
16482,1,1,2,50000,44,0,0,0,0,0,0,19091.43,20178.67,21190.95,21837.8,22484.37,23109.51,1399.82,1351.71,1000.45,999.73,999.9,999.9,21315.5,0.05,0
16483,1,1,2,150000,34,0,0,0,0,0,0,146661.03,142118.1,139749.74,142729.67,144083.17,130791.82,6800.08,6600.37,6800.06,5600.03,4899.82,5100.36,141022.17,0.04,0
16484,2,1,2,140000,35,0,0,0,0,0,0,84873.18,82471.5,84234.5,82431.76,81465.17,83158.92,4000.05,4010.18,3800.05,3199.98,3100.1,3000.16,83106,0.04,0
16485,2,1,1,90000,27,0,0,0,2,0,0,37024.84,40641.5,42142.27,35348.19,29790.14,26414.25,4999.7,3610.65,198.95,207.99,0,1999.94,35227,0.05,0
16486,2,0,1,100000,31,-1,-1,-1,-1,-1,-1,3745.45,11971.91,13138.27,7169.09,386.5,1616.55,12076.89,13210.42,7192.13,385.57,1620.94,4365.78,6338.5,1.02,0
16487,2,0,2,10000,24,3,2,2,3,3,3,1049.79,1050.11,1049.51,1050.5,1050.78,1049.87,0.34,0,0.46,0.31,0.06,0.13,1050,0,1
16488,1,1,3,80000,37,0,0,0,0,0,0,77480.34,75329.05,64227.91,49102.09,48648.61,49702.02,3000.17,2499.81,1800.03,2000.17,1800.11,1999.92,60748.33,0.04,1
16489,2,0,2,90000,32,0,0,0,-2,-2,-2,88902.9,33999.65,0,0.33,0,0,7000.02,0.24,0,0,0.01,0.06,20483.83,0.06,0
16490,1,1,1,210000,36,1,-1,-1,-2,-1,-1,0.18,799.83,1.05,0.16,4149.01,0,798.94,0.06,0,4149.9,0.26,0.1,824.83,1,1
16491,2,1,1,50000,22,0,0,0,-1,-1,-2,24762.96,33540.76,30454.88,2001.24,0.11,0,10000.18,1174.96,2000.29,0,0.24,0,15126.67,0.15,1
16492,1,0,3,30000,50,0,0,0,0,0,-1,28337.48,24232.46,15626.22,9329.45,4371.96,1418.65,1681.25,1999.67,0.12,0.45,1419.06,12000.07,13886.33,0.21,1
16493,1,1,1,300000,37,-2,-2,-1,0,0,0,8755.86,25.31,19998.96,17139.22,10303.56,16062.41,26.07,20017.73,1071.82,206.09,6003.02,0.36,12047.67,0.38,0
16494,1,0,2,100000,36,0,0,0,0,0,0,66469.7,36824.25,76561.04,39434.45,48351.09,20799.39,1999.83,3000.29,4199.96,22000,1200.19,0.11,48073.5,0.11,0
16495,1,1,2,20000,47,0,0,0,0,0,2,18022.17,17351.07,17666.23,18187.68,20499.04,20716.93,1279.97,1293.12,812.8,2769.75,702.87,0,18740.67,0.06,0
16496,2,0,1,140000,31,0,0,2,0,0,2,27121.57,27298.63,17984.74,20224.07,27406.94,10833.09,24999.92,0,3000.2,7800.12,0.17,2500.67,21812,0.29,0
16497,1,1,2,50000,54,0,0,0,0,0,0,50564.95,49716.28,49660.63,49581.02,49551.71,48870.51,2101.86,2013,1746.9,2012.07,2000.02,5900.13,49657.67,0.05,0
16498,2,1,1,50000,29,0,0,2,2,0,0,15417.34,17391.51,18445.5,17852.28,18236.32,20523.42,2233.02,1639.21,0.07,672.14,2601.85,2000.12,17977.67,0.08,0
16499,1,1,3,150000,38,2,0,0,0,0,0,146058.57,142325.82,143548.97,146332.22,145993.01,146600.61,6527.1,6713.68,6704.91,5180.95,5437.12,5700.32,145142.5,0.04,0
16500,2,1,1,360000,29,1,-2,-1,0,0,-1,0.97,0,70009.1,71609.88,73610.3,317.14,0.04,70009.88,2000.18,2000.03,316.66,11892.18,35924.5,0.4,0
16501,1,1,1,100000,38,0,0,0,0,0,0,68914.21,66761.96,68565.71,65132.53,48738.49,51020.17,3000.07,4999.58,2436.04,2999.98,2999.88,2000.02,61522.33,0.05,0
16502,1,0,1,280000,41,-2,-2,-2,-2,-1,0,28023.91,41302.12,51500.72,35751.95,3954.81,13968.68,41345.95,52109.93,35752.16,3955.29,13939.04,4436.72,29084,0.87,0
16503,1,1,1,80000,37,-1,-1,-2,-2,-2,-2,1330.32,0,0,0,0.14,0.39,0.12,0,0.16,0.18,0,0.27,221.67,0,0
16504,2,1,3,50000,45,0,0,0,0,0,0,3740.26,4381.51,5007.72,5626.69,6158.47,6677.4,1099.99,1091.53,1099.91,999.82,999.87,999.81,5265.5,0.2,0
16505,2,1,1,80000,27,-1,-1,-1,0,-1,-1,3198.2,1204.09,917.94,917.41,703.29,3098.58,1324.86,917.31,0,702.12,3098.86,0,1673.17,0.6,0
16506,2,1,2,110000,40,0,0,0,0,0,0,111719.45,86876.12,133186.31,65024.09,62777.65,62104.47,3405.96,2356.43,2238.85,3616.94,2246.96,2499.82,86948.5,0.03,1
16507,1,0,2,60000,52,0,0,0,0,0,0,56890.75,58169.99,56537.93,29426.5,28013.25,29076.05,2999.92,1999.97,1000.42,1000.1,1499.87,2449.77,43019.17,0.04,0
16508,2,1,1,350000,44,3,2,2,2,2,2,314606.39,322031.48,327192.96,333278.93,340792.24,348006.42,14000.17,11999.99,12999.78,12999.94,13000.03,12199.96,330984.5,0.04,1
16509,1,0,5,20000,28,0,0,0,-2,-2,-2,9278.44,10399.09,0,0.9,0,0,1399.91,0,0.02,0,0,0,3279.67,0.07,0
16510,2,0,2,50000,24,0,0,0,0,0,0,27962.73,28715.08,29381.94,29140.15,25021.63,29609.06,2001.02,2001.08,1014.5,1006.21,7003.77,1002.96,28304.83,0.08,0
16511,1,0,2,90000,31,0,0,2,0,0,0,77107.3,93895.13,91507.63,86167.62,49480.18,50704.69,19999.71,0.46,3751.94,1725.62,2003.06,1999.77,74809.83,0.07,0
16512,1,1,3,250000,55,0,0,0,0,0,0,296962.28,237683.95,178151.54,180992.67,155515.03,125063.28,8000.1,7399.58,9700.01,5100.48,4500,4011.93,195728.33,0.03,1
16513,1,1,3,160000,53,1,-2,-1,2,2,-2,0,0.91,3611.8,2722.59,0.39,0,0,3613.02,0,0.14,0.16,0.1,1055.83,0.57,0
16514,1,1,2,160000,35,0,0,0,0,0,0,96515.78,139440.05,141415.38,112496.82,119511.28,119762.76,50438.89,5999.85,4999.92,8999.96,4000.06,3999.99,121523.5,0.11,0
16515,2,0,2,60000,24,1,2,3,2,0,0,58231.15,61670.54,59754.78,58193.86,38649.04,35360.46,5000.14,0.13,198.01,1500.05,1299.89,2000.06,51976.83,0.03,1
16516,2,1,2,120000,27,0,0,0,0,0,2,36175.54,37061.35,32915.57,30946.22,22974.42,19538.34,2999.82,2000.08,1499.97,1999.8,0,8000.09,29935.5,0.09,0
16517,1,1,1,120000,39,1,-2,-2,-2,-2,-2,0.83,0.17,0,1.13,0,0,0,0.12,0,0,0,0,0,0,0
16518,2,0,1,80000,40,-1,-1,0,0,0,0,1067.7,37101.61,38111.19,40078.84,41040.33,42994.99,37199.74,2000.1,2999.82,1999.77,3000.06,2000.13,33399.17,0.25,0
16519,2,0,2,30000,41,-1,0,0,0,3,2,9737.36,10453.99,11771.53,13032.65,12537.34,12187.05,1182.19,1500.05,1761.23,0,0,1100.17,11619.5,0.08,0
16520,1,1,1,200000,38,1,-2,-2,-2,-2,-2,0,0.49,0,0.37,0,0.5,0,0,0,0.22,0.17,0.2,0,0,0
16521,2,1,1,160000,29,-2,-2,-2,-2,-2,-2,0,368.88,0,851.02,761.67,0.18,368.17,0.16,850.14,762.8,0.3,1381.12,330.17,1.7,0
16522,1,1,1,200000,37,0,-1,-1,0,0,0,74418.24,3251.39,86798.86,84144.45,83699.21,121930.35,3250.73,86804.31,1819.89,28999.9,71439.06,2737.92,75707,0.43,0
16523,2,1,2,260000,31,0,0,0,0,0,0,166070.91,137702.06,77682.83,163040.75,86007.52,88574.59,6999.93,2999.93,7151.85,7999.83,4000.18,3999.8,119846.5,0.05,0
16524,2,1,2,70000,22,0,0,0,0,0,0,66504.46,67513.2,69037.38,69927.66,50579.04,49482.71,2501.29,3000.9,2607.93,1777.14,1792.03,1792.81,62174.33,0.04,1
16525,1,0,3,50000,72,2,0,0,0,2,2,35417.17,36452.52,37166.64,39710.53,40519.79,41324.31,1908.02,1621.31,3164.67,1600.04,1619.95,0,38431.5,0.04,1
16526,1,1,3,380000,44,0,0,0,0,-1,-1,7234.83,4771.99,4519.16,3818.3,4096,4058.36,1500.24,1999.75,2023.05,4101.73,4448.03,7273.84,4749.5,0.75,0
16527,1,1,3,70000,59,2,2,2,2,2,2,68765.86,70771.53,71622.31,68442.99,72210.05,70267.32,3699.9,2604.14,0.12,5000.96,9.09,2602.85,70346.67,0.03,1
16528,1,1,3,80000,38,-1,-1,-1,0,0,-2,330.3,1.16,330.22,329.5,0,0,0.3,660.23,0.07,0.02,0,0.11,165,0.67,0
16529,2,0,2,90000,29,0,0,0,0,0,0,86294.56,88411.78,89852.73,69361.77,70535.58,56775.02,4400.29,4111.11,2100.1,2199.81,2509.8,1999.99,76872.17,0.04,0
16530,1,1,1,280000,30,1,-2,-2,-2,-2,-2,0.1,0.27,0.41,0.55,0,0.91,0.15,0,0,0,0,0,0,0,0
16531,1,1,2,250000,38,2,0,0,0,0,0,236545.53,232794.81,189111.19,189557.49,185565.95,189002.31,8006.98,6999.62,8200.09,7000.05,7000.13,7999.9,203763,0.04,0
16532,1,1,2,90000,34,0,0,0,0,0,0,18357.75,14765.75,8373.43,29525.35,28333.35,27878.97,1299.96,1300.16,21999.88,1000.09,1011.67,1400.24,21205.5,0.22,0
16533,1,0,3,10000,42,1,2,0,-1,0,0,6090.73,6836.13,7665.26,9269.14,7897.13,8762.33,999.8,999.99,9500.72,499.86,999.85,1000.16,7754,0.3,0
16534,1,1,2,380000,44,0,0,0,0,0,0,268754.86,270405.97,258979.19,261212.46,264550.93,163859.7,11034.92,10009.02,11002.94,10500.12,7499.99,7504.87,247960.33,0.04,0
16535,1,1,1,500000,50,0,0,0,0,0,0,378981.04,372391.79,353719.74,348365.15,306197.13,303113.77,20001.88,16022.93,13009,10008.36,9999.88,20004.38,343794.5,0.04,0
16536,2,1,2,20000,31,0,0,0,0,0,3,16658.76,17687.37,18787.21,19176.35,21108.2,20473.89,1599.85,1700.08,1000.12,2400.23,0.01,0,18982.5,0.06,0
16537,1,1,1,480000,52,-2,-2,-2,-2,-2,-2,105285.61,86619.11,18802.63,34862.17,73913.34,47938.3,87169.92,18802.27,34873.86,73921.2,47937.89,56446.68,61237,0.87,0
16538,2,0,2,100000,26,0,0,0,0,0,0,80117.34,46938.76,17840.89,15316.09,12629.77,11749.84,2683.16,2500.05,2999.94,5999.98,2499.93,1000.01,30765.67,0.1,0
16539,2,1,2,70000,23,0,0,0,0,0,0,44830.23,46184.91,47207.56,47241.51,48211.25,45849.36,2099.84,2078.89,2500.15,1999.96,1999.85,1700.71,46587.5,0.04,0
16540,1,1,1,230000,44,1,-1,-1,-1,-1,-2,3883.33,948.54,2864.26,932.55,0,0.27,948.74,2872.94,933.1,0,0.19,0.06,1438.33,0.55,0
16541,2,1,2,50000,43,0,0,0,0,0,0,9785.39,11577.33,7384,13478.31,6734.23,6800.44,2302.76,2095.43,500.13,1000.04,500.07,499.34,9293.33,0.12,1
16542,1,0,3,30000,44,1,2,2,2,0,0,19397.77,18658.89,22543.97,21887.83,22721.54,23400.54,1500.25,4499.63,0.12,1499.91,1199.97,2000.03,21435.17,0.08,1
16543,2,0,1,280000,27,-1,-1,-1,-1,0,0,1282.88,842.82,1212.37,3244.14,2133.86,1269.13,845.77,1215.69,3248.82,3.74,5.93,3411.64,1664.33,0.87,0
16544,2,0,2,70000,29,0,0,0,0,2,2,18311.41,19516.64,20685.31,22141.1,23340.06,22816.75,1499.97,1500.03,1800.32,1699.98,0.07,1300.03,21135.33,0.06,0
16545,1,0,3,50000,39,0,0,-2,-2,-2,-2,44574.24,0,0,0,0.1,0,0.11,0.22,0.02,0.14,0.13,0.03,7429,0,0
16546,2,1,2,100000,37,0,0,0,0,0,0,177962.29,108172.87,15696.09,11354.14,9306.42,9693.67,3082.07,2021.89,999.87,999.99,500.15,300.11,55363.83,0.02,1
16547,1,0,1,380000,52,1,-1,-1,-1,-1,-2,0,2880.27,1394.21,3260.85,0,0,742.35,1395.17,3260.7,0.05,0.08,0,1255.83,0.72,0
16548,2,1,2,50000,26,1,2,2,0,0,0,50867.23,51485.39,48869.04,30114.85,29527.92,29997.9,1710.01,135.67,1205.85,2001.99,2005.03,3002.56,40143.67,0.04,0
16549,2,1,1,50000,22,1,2,2,2,0,0,42611.31,41631.44,44068.92,37395.93,32284.12,32805.3,0,3509.16,0.12,1302.08,1190.76,1492.1,38466,0.03,0
16550,2,0,2,90000,29,0,0,0,-2,-2,-2,70558.53,51551.08,0,0,0.5,0.84,2999.75,0.04,0,0,0,0.19,20351.5,0.02,0
16551,3,0,2,120000,48,0,0,0,0,0,-2,61674.11,60679.2,61944.49,58744.21,0,0,2345.15,3418.68,5026.34,15651.01,0.05,0,28454.5,0.15,0
16552,2,0,1,210000,33,-1,-1,-1,-1,-1,-1,291.7,290.24,291.6,291.54,441.56,290.44,290.73,290.9,290.85,440.87,290.99,291.04,316,1,0
16553,2,1,2,30000,23,0,0,0,0,0,0,34082.56,33476.11,32005.26,31671.95,31247.79,30673.5,1521.21,1572.99,1499.96,1299.97,1299.99,1328.96,32193,0.04,0
16554,1,0,3,150000,29,0,0,-2,-2,-2,-2,38674.55,0,0,0.03,0,0,0,0,0,0,0,0,6445.83,0,0
16555,2,1,1,50000,30,0,0,0,0,0,0,45975.64,45931.63,45343.17,36789.19,28918.06,23095.52,1823.04,1818.04,1312.16,879.03,781.01,800.13,37675.67,0.03,0
16556,2,1,1,260000,33,-1,-1,-1,-1,-1,6,464.87,459.27,0.55,3600.18,2249.59,1649.22,459.98,0,3599.99,2250.1,0,0.05,1404.17,0.75,0
16557,1,1,2,170000,31,0,0,0,0,-2,-1,63947.45,62089.05,62999.67,0,0.95,3300.89,4999.8,3999.74,0,0.14,3299.7,0,32056.33,0.06,0
16558,1,0,3,450000,39,0,0,0,-1,-1,0,28499.1,13118.94,9983.78,4904.06,45338.53,51646.28,1213.76,3109.03,4904.04,45338.11,7569.91,11728.92,25581.5,0.48,0
16559,2,1,2,450000,34,-2,-2,-2,-2,-2,-2,3751.21,511.76,0.26,4376.82,0.02,0,512.82,0.18,4376.12,0,0.02,0.01,1440.17,0.57,0
16560,1,1,2,90000,37,1,2,2,2,0,0,18254.84,17663.91,20666.16,20041.6,20408.9,22071.84,0,3300.34,0.19,999.91,1999.97,0,19851.5,0.05,0
16561,1,1,2,160000,60,-2,-2,-2,-2,-2,-2,16060.89,1604.34,4197.77,2461.01,0,0.22,1605.19,4200.06,2461.02,0.13,0,230.24,4054.33,0.35,0
16562,1,1,2,330000,31,-1,0,-1,-1,-1,-1,1732.37,1348.84,1365.98,1382.92,1382.65,1384.24,1000.01,1399.91,1400.25,1383.03,1382.73,850.88,1432.67,0.86,0
16563,2,1,1,290000,27,1,2,0,0,0,2,236256.96,232522.96,243752.78,253146.17,267412.09,273095.45,1500.03,16500.1,14999.73,20000.08,10000.12,9700.81,251031,0.05,0
16564,1,0,2,20000,24,0,0,0,0,0,0,10083.42,11415.9,12520.37,12714.71,13059.11,13191.94,1499.75,1600.44,699.51,699.86,500.11,999.81,12164.5,0.08,1
16565,2,0,1,180000,27,2,0,0,2,0,0,10070.77,11392.76,14688.49,14041.05,13439.84,13440.34,1499.82,3500.22,0.4,0.22,0.13,0.14,12845,0.06,0
16566,2,1,2,20000,27,0,0,0,0,0,-1,18853.32,19115.29,15031.18,13026.24,12223.14,15974.08,1291.98,1508.54,1522.05,3110.9,20000.14,1120.95,15703.83,0.3,0
16567,2,0,1,20000,28,0,0,0,0,0,0,7032.07,14244.75,14065.6,16160.04,11105.86,12500.03,12500.12,2999.84,3999.95,2000.08,2000.12,4999.77,12518,0.38,0
16568,2,1,2,300000,26,0,-1,-1,-1,0,0,11341.36,9669.97,2614.3,10170.55,7200.1,7199.88,9670.05,2615.17,10169.87,0.06,0,908.24,8032.83,0.48,1
16569,1,1,2,30000,23,2,2,2,2,2,2,26794.11,29653.89,28878.48,30891.8,30500.18,0,3299.93,0.17,2499.86,0,0.2,0,24453.33,0.04,0
16570,2,0,1,120000,28,-1,-1,-1,-1,0,0,4661.37,5928.86,1773.61,76529.07,73164.65,72719.97,6073.77,1773.94,119366.01,3484.12,2599.62,3000.32,39129.33,0.58,0
16571,2,0,2,80000,28,0,0,0,0,0,0,73233.22,74852.88,76407.1,77435.36,79186.23,79695.55,3400.26,3399.68,2899.68,3045,5999.93,0.45,76802,0.04,0
16572,2,0,2,90000,33,-1,0,0,0,0,0,35785.79,29154.78,27485.28,29265.83,35597.73,38448.74,15155.1,5485.41,5263.02,8598.22,5449.13,6536.97,32623,0.24,0
16573,1,1,2,180000,32,1,2,2,0,0,2,146547.53,150151.17,142420.68,110713.69,84928,83306.84,7641.15,2.92,6003.4,5825.82,0.05,2854.77,119678.17,0.03,0
16574,2,1,1,50000,26,0,0,2,0,0,0,39051.51,44414.9,43406.82,44382.25,45671.25,46758.01,5999.78,0,2000.04,1999.92,1999.93,2000.16,43947.83,0.05,0
16575,1,1,3,20000,46,0,0,2,2,2,2,11690.44,14179.17,13661.55,15518.04,14971.58,16924.15,3000.04,0.11,2087.98,0,2200.02,0,14491.17,0.08,1
16576,2,1,3,30000,38,2,0,0,2,0,0,24522.68,25545.59,28818.79,28537.39,28208.35,29325.38,1426.3,3700.17,718.02,1499.62,1500.08,2999.71,27493.67,0.07,1
16577,2,1,3,120000,55,0,0,0,0,0,0,102734.87,80762.15,77845.51,77404.2,75056.22,75951.02,3000,2999.99,2654.8,2664,3000.24,2999.91,81625.67,0.04,0
16578,2,1,2,60000,26,2,2,2,2,2,2,55891.69,56684.87,55207.36,59174.75,60217.47,55446.62,2300.06,0,4999.9,2510.93,6.03,3000.12,57104.17,0.04,0
16579,2,1,1,140000,31,0,0,0,0,0,0,112936.51,117020.87,107837.54,96544.52,95488.44,97347.77,6000.04,5000.17,3400.15,3617.16,3599.93,3700.1,104529.33,0.04,0
16580,2,1,2,20000,23,-2,-2,-2,-2,-2,-2,9409.6,7120.09,0,0.17,0.34,0,7120.19,0.03,0,0.06,0,0,2755,0.43,0
16581,1,0,2,50000,38,0,0,0,0,0,0,50747.45,48626.6,20711.75,17835.12,18247.1,19390.5,1499.78,1199.72,2500.1,618.01,3999.84,2999.98,29259.67,0.07,0
16582,2,0,3,80000,34,0,0,0,0,0,2,72463.18,77862.24,78520.41,69750.6,48706.52,47416.37,6999.9,3000.25,2999.99,3599.74,0.07,2000.22,65786.67,0.05,1
16583,2,1,2,160000,50,-2,-2,-2,-2,-2,-2,2.29,3.15,1.89,3.21,13332.17,0,13332.98,13333.07,13332.8,26662.73,0.13,11913.01,2224.17,5.89,0
16584,1,1,3,290000,29,0,0,0,0,0,0,161623.22,166344.11,167923.69,170227.93,164583.66,161913.16,11199.83,5999.92,6000.32,5999.85,6699.91,5000.03,165435.83,0.04,0
16585,2,1,2,240000,28,2,2,2,2,0,0,294180.12,276967.91,276584.92,253679.85,232300.16,212749.98,0,22549.68,0.05,8450.2,7800.09,6974.97,257743.5,0.03,0
16586,2,1,1,390000,37,-1,-1,-1,-1,-1,-1,20665.77,20665.15,9999.66,20666.09,9999.46,10000.44,20665.93,9999.94,20665.78,10000.15,9999.89,10499.96,15333,0.89,0
16587,1,1,2,350000,38,-1,-1,-1,-1,-1,-1,282.07,2728.74,1605.88,1015.09,24554.64,184.53,2749.95,1612.18,1016.89,24559.79,1000.16,917.49,5061.83,1.05,0
16588,2,0,2,50000,36,0,0,2,2,-2,-2,46711.68,50933.05,49399.91,0,0.15,0.46,5000.38,0,1999.5,0,0,0,24507.33,0.05,0
16589,2,0,1,190000,35,0,0,0,0,0,0,24873.79,23521.64,22116.89,23433.68,22173.16,22598.51,1807.3,2000.02,2010.24,1002.93,2007.15,3019.24,23119.33,0.09,0
16590,1,0,2,180000,53,0,0,0,0,0,0,173480.62,176306.9,179878.2,182004.19,175016.92,178292.88,7899.86,7999.83,6999.94,6565,6800.23,6099.84,177496.83,0.04,1
